artist.familiarity,artist.hotttnesss,artist.name,artist.terms,song.hotttnesss,song.tempo,song.loudness,song.duration,song.year
0.563236431,0.445438103,Nick Colionne,smooth jazz,0.621195684,102.04,-7.114,215.14404,2006
0.599133769,0.392994623,Elliot Goldenthal,instrumental rock,0.266955186,140.629,-13.959,305.50159,2000
0.594832624,0.378649979,Marco Beltrami,soundtrack,0.334706549,121.28,-28.231,209.08363,2009
0.705876402,0.62220896,Joe Satriani,instrumental rock,0.593795114,197.443,-5.943,300.82567,2006
0.44276965,0.294986617,Michael Stanley Band,heartland rock,0.250638101,140.654,-12.253,220.05506,1975
0.267576321,0.0,Ray Pillow,country rock,0.212045406,98.015,-13.404,129.12281,1998
0.761357312,0.42337641,Frankie J,pop,0.522733261,117.844,-6.728,273.00526,2005
0.772871995,0.473700501,Vangelis,progressive rock,0.588922168,119.712,-17.629,573.67465,1990
0.452983132,0.328094925,Babylon Disco,breakcore,0.26376759,89.992,-16.156,181.39383,2007
0.59168036,0.372951043,Maria Bamford,comedy,0.480934213,114.597,-10.377,127.16363,2003
0.547230938,0.345306908,Rubyhorse,freestyle,0.265861049,125.898,-13.556,228.20526,2002
0.479755041,0.34054408,Flora Purim,latin jazz,0.334706549,137.823,-14.181,246.67383,2001
0.599536502,0.398349517,THE CHIFFONS,doo-wop,0.266955186,113.431,-9.059,156.36853,1963
0.710203377,0.51484988,Ensiferum,power metal,0.682204662,105.05,-5.827,352.49587,2004
0.764566084,0.527492981,Eluveitie,death metal,0.662986161,110.018,-4.367,307.69587,2010
0.506168491,0.384244952,Dark Party,parody,0.731473357,175.948,-3.542,261.58975,2008
0.713945881,0.466991272,MAom,glitch,0.774004274,95.576,-15.775,249.05098,2004
0.632130913,0.472281211,Keb'Mo',blues,0.662493161,79.151,-15.608,176.5873,1994
0.415784608,0.307902094,Rodney O_ Joe Cooley,miami bass,0.408110884,99.612,-11.255,222.24934,1995
0.629399857,0.345269235,Alexis HK,chanson,0.480934213,96.082,-15.615,98.66404,2004
0.755566398,0.464186402,Robert Palmer,blue-eyed soul,0.445454526,119.389,-17.664,247.95383,1978
0.497083116,0.390051795,Sigmatropic,post rock,0.253834736,128.006,-8.511,263.57506,2007
0.610349426,0.349483389,Neon Blonde,pop rock,0.523175055,139.562,-5.059,170.70975,2005
0.493125957,0.353242067,Soul Ballet,smooth jazz,0.511424326,106.01,-6.769,224.86159,2007
0.652801355,0.443098947,Milk Inc.,dance pop,0.513517029,141.008,-6.62,204.25098,2001
0.707839968,0.532445871,Devo,rock,0.509640966,155.26,-11.714,141.08689,1979
0.566661658,0.418356681,Sofia Karlsson,chanson,0.372530039,205.16,-10.062,165.69424,2009
0.917863906,0.908202619,Rihanna,dance pop,0.668601101,85.976,-8.298,235.98975,2005
0.698770478,0.399451724,Angelo Badalamenti,chill-out,0.674833876,90.336,-23.476,86.56934,2001
0.877213746,1.082502557,Kanye West,hip hop,0.814517241,125.593,-9.644,189.962,2008
0.484333758,0.335935512,Dave Brockie Experience,shock rock,0.323112121,138.156,-6.293,126.4322,2003
0.528835698,0.343133497,Debbie Davies,blues-rock,0.253834736,125.05,-5.981,243.30404,1998
0.679395051,0.390963612,Ashton Shepherd,country rock,0.525497119,45.508,-6.857,260.51873,2008
0.682067848,0.437711291,I Wayne,roots reggae,0.464923994,67.606,-5.587,244.32281,2005
0.612244817,0.31685326,Jazzy B,bhangra,0.270775999,156.066,-7.172,411.68934,2005
0.652367864,0.437964733,Les Ogres De Barback,chanson,0.212045406,131.509,-10.899,404.45342,2004
0.470012403,0.362782941,Janitor Joe,math rock,0.392008772,160.979,-12.114,169.22077,1993
0.502245023,0.215958703,Young-Holt Unlimited,soul jazz,0.0,156.298,-10.095,266.05669,1971
0.580367095,0.359662997,Rokia TraorA(c),afrobeat,0.66352541,109.804,-9.784,273.08363,2008
0.780461749,0.574274731,Mastodon,alternative metal,0.693996934,145.997,-7.628,262.89587,2004
0.510993042,0.379222861,Joe Rogan,comedy,0.355285536,134.112,-5.475,179.51302,2010
0.590360325,0.371786734,Tom Cochrane,heartland rock,0.531722098,88.072,-11.415,320.44363,1992
0.611381595,0.445321878,James Newton Howard,instrumental pop,0.323112121,88.662,-28.506,95.50322,1997
0.374024633,0.18721329,Faith Yang,singer-songwriter,0.212045406,136.984,-6.223,134.97424,2009
0.697174183,0.527548582,Gov't Mule,jam band,0.776573883,196.141,-5.856,378.95791,2009
0.552021062,0.363930188,Major Lance,neo soul,0.460484845,119.712,-9.379,141.42649,1963
0.552053803,0.341376268,Bad Azz,gangster rap,0.591754161,121.871,-7.532,255.84281,2003
0.208373973,0.0,Defect & Quixotic,turnablism,0.435954145,102.008,-5.136,267.75465,2008
0.796420044,0.574497026,OutKast,dirty south rap,0.757471387,177.662,-6.788,366.39302,1994
0.587515495,0.313538459,Tsar,freestyle,0.358976526,150.23,-2.588,220.42077,2005
0.641197515,0.448653471,Martin Sexton,blue-eyed soul,0.239629098,90.099,-12.031,144.19546,2005
0.599133769,0.392994623,Elliot Goldenthal,instrumental rock,0.355285536,177.465,-12.671,91.74159,2000
0.632718261,0.43659934,Luke Vibert,trip hop,0.400039657,125.008,-9.801,420.15302,2007
0.506734505,0.397249735,Spiral Stairs,indie rock,0.265861049,100.088,-22.71,65.51465,2009
0.643182773,0.500691341,Rea_ Chris,soft rock,0.467574948,131.948,-13.018,366.28853,1999
0.722105298,0.480724781,Tito Puente,salsa,0.215080319,146.24,-10.702,180.00934,1993
0.767768809,0.536219993,Silverchair,post-grunge,0.738814996,91.922,-5.382,213.13261,1997
0.820072418,0.710879071,Lifehouse,post-grunge,0.661576692,164.002,-4.176,215.82322,2005
0.689793071,0.377849173,Tyrone Wells,folk-pop,0.722844728,151.699,-7.825,252.65587,2005
0.718381342,0.455825979,Scar Symmetry,death metal,0.71010151,110.107,-3.492,237.84444,2008
0.693258488,0.484124713,Concretes,pop rock,0.48306456,89.676,-11.112,204.85179,2007
0.489629327,0.332970152,Izzy Stradlin And The Ju Ju Hounds,blues-rock,0.537503904,150.404,-10.097,267.65016,1992
0.541033427,0.423808444,Bert Kaempfert,easy listening,0.0,118.971,-20.282,184.31955,1996
0.506114299,0.37629757,Morgion,sludge metal,0.499861286,112.063,-7.422,341.68118,1997
0.530605798,0.350327605,Perrey And Kingsley,easy listening,0.424090811,125.767,-11.382,137.19465,1968
0.439907658,0.311559176,Mau Mau,progressive house,0.0,182.198,-7.613,285.1522,2004
0.65103938,0.434976032,Firehouse,glam metal,0.55823696,169.866,-10.181,285.3873,1990
0.607615491,0.340915136,The Panic Channel,post-grunge,0.531722098,147.975,-3.229,227.99628,2006
0.564710159,0.415937641,Chris Standring,smooth jazz,0.642091038,111.039,-9.339,256.49587,2003
0.432323768,0.297809313,The Galactic Heroes,twee pop,0.288481643,187.323,-10.33,120.86812,2000
0.512687131,0.370628892,FU-Schnickens,comedy rap,0.606807293,102.739,-9.716,276.94975,1992
0.621616922,0.448459768,Ana Popovic,blues-rock,0.407901717,156.948,-7.737,322.66404,2007
0.822843255,0.531436737,Juelz Santana / Bezel,rap,0.47643522,104.99,-3.858,254.51057,2005
0.450743178,0.33121499,Eddie Turner,blues-rock,0.0,93.99,-6.41,254.9024,2005
0.522490451,0.350285512,Paul Glazby,hard house,0.0,149.864,-8.71,541.51791,2001
0.737001277,0.504964406,Patti Smith,rock,0.736736986,146.454,-12.359,293.53751,1996
0.423385847,0.367007962,C.C. Adcock,zydeco,0.492394196,116.009,-7.661,168.33261,2004
0.623154284,0.429353515,The Fabulous Thunderbirds,blues-rock,0.509640966,125.676,-9.406,229.8771,1986
0.748536142,0.702594755,Luke Bryan,country rock,0.682344754,147.904,-4.43,192.44363,2009
0.701180874,0.466628889,R.L. Burnside,delta blues,0.386477291,95.56,-9.584,257.35791,1997
0.769944259,0.536173552,Cut Copy,alternative dance,0.859349894,119.562,-8.775,312.08444,2004
0.642030477,0.445222198,Salt The Wound,death core,0.63529146,120.502,-8.958,96.65261,2008
0.789098032,0.537002043,The Cars,new wave,0.833006243,111.319,-5.811,234.50077,1984
0.745625188,0.513065655,De La Soul / MF Doom,hip hop,0.598947039,86.813,-3.684,185.23383,2004
0.547938241,0.374791219,Shriekback,alternative dance,0.334706549,157.956,-13.339,297.92608,1986
0.639860429,0.4538815,The Ruby Suns,experimental rock,0.509640966,42.525,-9.876,70.89587,2005
0.79225559,0.566971566,Wolfmother,stoner metal,0.776126776,141.769,-4.598,260.91057,2004
0.736677413,0.526182556,Suicidal Tendencies,hardcore punk,0.520370304,164.925,-5.93,269.81832,1992
0.612657824,0.457611174,The Chap,future jazz,0.548005621,120.188,-7.345,213.89016,2010
0.806364125,0.512455643,David Banner,crunk,0.392008772,99.487,-3.737,183.90159,2003
0.749860753,0.51653518,The Rapture,alternative dance,0.640017319,119.813,-6.425,277.02812,2006
0.399811279,0.293359843,Richard Lloyd,garage rock,0.293680022,159.081,-10.853,172.77342,1979
0.700635528,0.511546184,Rainbow,heavy metal,0.620610718,155.999,-10.915,299.57179,1981
0.553914553,0.36481887,Ancient Astronauts,trip hop,0.572920148,136.044,-7.111,330.57914,2009
0.553637086,0.360200448,Basic Channel,techno,0.467365631,71.416,-17.88,811.2322,1994
0.610632338,0.398729456,Symphony in Peril,christian hardcore,0.507669472,100.034,-6.776,245.13261,2005
0.603383145,0.422127199,Kathy Mattea,bluegrass,0.450992312,96.695,-13.056,156.62975,1991
0.619747147,0.40738683,Enter the Haggis,celtic rock,0.448590499,134.819,-10.211,381.54404,1999
0.724813068,0.477178834,Stephen Marley / Damian Marley,roots reggae,0.531580241,165.886,-8.476,247.17016,2006
0.545364353,0.404575226,Steinski,hip hop,0.433005077,185.325,-12.738,169.97832,2003
0.769967819,0.480812449,Chuck Wicks,country,0.630460453,99.124,-5.278,222.01424,2008
0.616884544,0.343844499,Cali,dance pop,0.503381236,127.792,-8.038,156.55138,2008
0.845601887,1.005941966,Black Eyed Peas / Terry Dexter,hip hop,0.508602172,103.652,-3.574,275.04281,2000
0.729212274,0.481339309,Beenie Man,dancehall,0.327736683,159.248,-6.171,230.24281,2006
0.689494765,0.35590563,Eko Fresh,pop rap,0.413739836,167.59,-5.172,234.60526,2007
0.489537503,0.343389815,Bill Douglas,chamber jazz,0.0,192.819,-16.865,273.97179,1993
0.523653409,0.348434197,Alvin YoungbloodA Hart,blues-rock,0.375984302,195.223,-18.909,159.39873,1998
0.608703568,0.362218957,The Del McCoury Band,bluegrass,0.0,140.9,-9.329,173.97506,2006
0.570825323,0.403588238,Vanessa Daou,chill-out,0.445454526,144.975,-11.607,222.04036,1996
0.645720023,0.543954417,Steve Vai,instrumental rock,0.637311276,227.161,-7.269,304.71791,1996
0.6742378,0.46527021,Burning Spear,roots reggae,0.425124658,125.245,-8.01,355.18649,1980
0.62812134,0.418946871,Jefferson Starship,hard rock,0.270775999,132.611,-9.864,329.50812,1999
0.626803106,0.405234691,John Mayall,blues-rock,0.363488499,147.128,-7.611,264.6722,2007
0.761362238,0.467110649,Gary Moore,blues-rock,0.535953802,86.321,-20.496,304.95302,1992
0.506734505,0.397249735,Spiral Stairs,indie rock,0.473346541,152.633,-5.677,146.99057,2009
0.906619152,0.563403566,Gym Class Heroes,hip hop,0.0,80.473,-13.12,134.922,2006
0.699262056,0.47594129,Mighty Mighty Bosstones,ska punk,0.513517029,197.213,-9.515,168.85506,1989
0.543290243,0.351998338,Anne Dudley,trip hop,0.26885145,172.223,-19.597,177.44934,2000
0.712662163,0.430697046,K-OS,trip hop,0.631390365,97.98,-6.491,238.23628,2004
0.54559902,0.343680041,Eberhard Weber,free jazz,0.340922756,99.556,-27.016,279.06567,1993
0.515034941,0.412155304,Jimmy Herring,jazz fusion,0.56588951,124.073,-10.004,359.8624,2008
0.662670207,0.378969801,The Chieftains;Colin James,irish folk,0.0,114.589,-12.81,218.33098,1992
0.596602385,0.399186285,45 Grave,deathrock,0.647368817,114.135,-12.778,163.26485,1989
0.707199764,0.51346329,Tesla,hard rock,0.358976526,128.262,-10.223,210.28526,1986
0.582803191,0.448669074,Charlie Rich,rockabilly,0.299877488,96.243,-13.505,268.7473,1997
0.60542429,0.409292117,The Field Mice,twee pop,0.526706659,70.09,-14.064,335.46404,1990
0.814829656,0.776037656,The Rolling Stones,blues,0.633254322,185.333,-11.553,183.17016,1964
0.601395113,0.436730221,Kassav',zouk,0.0,97.999,-6.824,335.56853,2000
0.554890899,0.385583661,Claude FranASSois,chanson,0.49813159,134.237,-12.472,197.25016,1994
0.525332914,0.383394322,Fran Perea,celtic,0.407974652,180.04,-4.556,194.21995,2005
0.57961456,0.418418097,Johannes Linstead,meditation,0.444401715,115.049,-7.409,294.66077,2003
0.553194234,0.359807225,Cinder,post-grunge,0.375984302,120.122,-4.634,167.26159,2006
0.632008013,0.144684661,Lee Ritenour,instrumental pop,0.598989558,164.594,-9.727,274.72934,1979
0.362997347,0.29168806,Big John Greer,jump blues,0.0,159.939,-7.265,145.73669,1992
0.668204961,0.494381209,Jaguares,latin pop,0.407233015,119.09,-9.795,302.8371,2001
0.758299704,0.493629438,The Tragically Hip,roots rock,0.460541281,122.926,-5.48,318.87628,2009
0.515344518,0.338999979,Gerard Lenorman,chanson,0.215080319,112.192,-5.53,191.73832,1989
0.561464646,0.423527585,Arturo Sandoval,latin jazz,0.266955186,139.944,-12.246,271.43791,1997
0.607105153,0.424558129,Novika,deep house,0.563230376,90.017,-9.655,268.90404,2006
0.360521012,0.279976025,Oldelaf et Monsieur D,los angeles,0.0,127.605,-9.985,249.41669,2006
0.623154284,0.429353515,The Fabulous Thunderbirds,blues-rock,0.270775999,148.452,-8.692,127.68608,1996
0.560351641,0.365026438,Sonora Carruseles,salsa,0.0,60.159,-11.079,220.78649,1999
0.636436672,0.429097812,Finntroll,heavy metal,0.654734537,110.972,-5.059,125.46567,2001
0.772272161,0.500119335,Mobb Deep featuring Nate Dogg,gangster rap,0.496175336,91.562,-3.813,195.65669,2004
0.66395526,0.429272534,Tony Matterhorn,reggaeton,0.68539826,127.493,-5.953,183.53587,2006
0.806762596,0.580095045,Story Of The Year,screamo,0.628217965,143.837,-3.487,224.41751,2010
0.604820432,0.383877494,Robben Ford,blues-rock,0.599660358,114.681,-9.925,312.92036,1997
0.558916244,0.392579878,Fontella Bass,northern soul,0.427446572,101.469,-10.269,204.35546,1992
0.635483455,0.42844194,Old Man's Child,sympho black metal,0.545230294,95.138,-6.748,317.12608,1998
0.833967972,0.576903816,Red Hot Chili Peppers,rap rock,0.73451325,112.961,-2.267,240.19546,1999
0.716101705,0.514523378,Patty Griffin,folk-pop,0.546635489,95.738,-7.852,208.32608,1996
0.504300516,0.379902866,Satan's Host,heavy metal,0.0,136.474,-3.92,412.1073,2006
0.549395619,0.379408535,Aeoliah,meditation,0.265861049,126.976,-15.226,307.09506,2007
0.740968894,0.455478441,Through the Eyes of the Dead,death core,0.603030145,97.802,-31.982,41.482,2005
0.485089301,0.372403528,Finest Dearest,indie rock,0.215080319,121.03,-7.34,299.75465,2008
0.446983538,0.35469336,Sean Callery,soundtrack,0.427446572,121.153,-29.331,212.84526,2008
0.577973753,0.368336782,Erick Sermon,hip hop,0.405115722,197.741,-9.436,223.4771,1993
0.451977717,0.331351565,40 Grit,nu metal,0.405115722,148.234,-8.951,250.67057,2003
0.636582379,0.421287263,Onyx,hip hop,0.444401715,164.981,-6.305,255.50322,2002
0.877119424,0.560912657,Jennifer Lopez,dance pop,0.541551998,201.792,-10.447,211.80036,2007
0.704244766,0.497568734,Martha Wainwright,folk-pop,0.636287224,153.396,-10.512,251.16689,2005
0.814829656,0.776037656,The Rolling Stones,blues,0.735168669,141.808,-8.242,272.43057,1972
0.589694605,0.383863704,Ms. Dynamite,grime,0.473346541,109.287,-8.226,208.5873,2005
0.665728336,0.456940558,L.A. Guns,heavy metal,0.599660358,133.624,-9.767,215.82322,1992
0.82735726,0.749062406,Enrique Iglesias,dance pop,0.468181071,141.22,-7.06,263.81016,1995
0.413165862,0.32288249,Esa Pakarinen,oldies,0.447135796,171.876,-15.202,202.86649,1990
0.557875168,0.359324727,The Plasmatics,trip hop,0.536032112,119.38,-4.907,286.9024,1981
0.324128628,0.191193994,The Grease Band,swamp rock,0.202831891,174.96,-17.604,254.85016,1971
0.502866928,0.311757783,Torcuato Mariano,meditation,0.265861049,180.191,-11.878,295.02649,2006
0.847081688,0.625080481,Rise Against,hardcore punk,0.774014062,109.45,-4.504,214.88281,2006
0.541122639,0.319619376,Martriden,blackened death metal,0.469619287,83.914,-4.701,355.94404,2006
0.411875463,0.397640637,Fredi,ballad,0.266955186,121.117,-10.613,243.722,1977
0.881694731,0.568201422,Janet Jackson,dance pop,0.25055172,61.878,-32.742,10.34404,1993
0.769896415,0.458293186,Dokken,heavy metal,0.43483809,124.285,-4.938,242.85995,2008
0.611381595,0.445321878,James Newton Howard,instrumental pop,0.377531645,129.113,-30.893,108.35546,2007
0.664924362,0.496381146,Daryl Hall & John Oates,pop rock,0.544750913,99.973,-7.414,299.49342,1988
0.696816892,0.482100019,Bad Company,blues-rock,0.413983312,127.592,-12.217,208.87465,1986
0.720809221,0.455915629,Juliette & The Licks,post-grunge,0.60676353,156.523,-5.199,241.37098,2005
0.834538586,0.477310881,Aesop Rock,underground rap,0.577888778,57.332,-8.011,273.60608,2003
0.449278965,0.317125719,Paul Avgerinos,chill-out,0.265861049,119.897,-23.03,423.60118,2006
0.684894723,0.511526435,Teenage Fanclub,power pop,0.518310319,120.271,-8.198,266.89261,2003
0.909247284,0.554938523,AFI,post-hardcore,0.858630458,170.046,-4.183,187.03628,2006
0.832757431,0.546383748,Hatebreed (int License),hardcore punk,0.645942837,134.804,-3.856,164.20526,2003
0.522888132,0.30571906,La Portuaria,disco,0.229144104,120.006,-8.853,291.13424,2005
0.522590185,0.390641236,Ayo,neo soul,0.0,185.89,-11.522,264.56771,2006
0.680332846,0.397803707,Vitamin C,teen pop,0.473346541,117.198,-6.024,256.83546,1999
0.621201748,0.37436568,Olivia Ruiz,chanson,0.535953802,241.892,-8.328,252.86485,2005
0.756063871,0.491468882,The Pharcyde,rap,0.457447167,130.019,-9.628,138.50077,2004
0.809323793,0.488019842,Butthole Surfers,noise rock,0.715280106,122.125,-3.865,154.85342,1996
0.496152636,0.363506516,Isabel Pantoja,flamenco,0.239629098,163.922,-11.88,317.36118,1993
0.690080124,0.466775622,Soul Asylum,hard rock,0.372530039,191.226,-10.294,206.75873,1986
0.664559979,0.397569595,2raumwohnung,tech house,0.460484845,124.992,-5.239,234.34404,2010
0.772471313,0.440407444,Papoose,hip hop,0.392008772,95.147,-10.951,46.47138,2006
0.53813774,0.400387757,Andy & Lucas,flamenco,0.48456253,97.786,-4.85,213.52444,2008
0.630107322,0.453000826,Plump DJs,breakbeat,0.52252813,138.046,-7.881,348.55138,2003
0.599536502,0.398349517,THE CHIFFONS,doo-wop,0.394394856,122.939,-6.863,138.762,1963
0.55746022,0.386151631,RaphaA<<l,chanson,0.304169503,85.949,-12.924,255.65995,2003
0.53002231,0.409244639,Quadro Nuevo,tango,0.43483809,105.069,-11.437,272.92689,2006
0.61071322,0.425126208,Zeca Baleiro,brazilian pop music,0.413752422,122.174,-15.145,246.49098,2006
0.830252262,0.507965802,Porcupine Tree,experimental rock,0.839908888,132.972,-10.321,454.16444,2009
0.843322339,0.554564302,Less Than Jake,ska punk,0.443291312,120.697,-5.072,147.48689,2008
0.695421645,0.455537722,Deep Forest,chill-out,0.777596478,145.464,-9.314,397.76608,1992
0.575646718,0.384079784,Lollipop Lust Kill,industrial metal,0.334706549,126.747,-16.794,211.90485,2002
0.630346809,0.363160202,Hotwire,uk garage,0.375984302,141.741,-4.522,200.33261,2003
0.76702021,0.6295148,Eagles,country rock,0.558997327,115.277,-6.991,427.36281,2007
0.803619262,0.531213287,Basement Jaxx,progressive house,0.645442546,126.805,-4.984,218.14812,1999
0.679789024,0.483035298,Mark Wills,bluegrass,0.585979766,69.222,-11.528,162.37669,2003
0.507550906,0.412130327,Weirdos_ The,rock,0.0,139.913,-9.4,161.27955,1978
0.811890081,0.657583814,DAVE MATTHEWS BAND,jam band,0.825232995,85.141,-5.21,293.66812,2001
0.786427083,0.512226738,BT,electronica,0.457447167,110.002,-17.729,311.90159,2006
0.701441759,0.504307726,Agnostic Front,hardcore punk,0.608932946,110.791,-5.439,179.09506,1992
0.690626256,0.42080185,Sick Of It All,hardcore punk,0.748424605,113.198,-2.388,171.07546,2010
0.573527313,0.368506753,Marc Lavoine,chanson,0.513517029,122.503,-10.322,224.39138,1989
0.422019321,0.320971149,Frederick Knight,disco,0.636287224,96.534,-8.482,198.81751,2000
0.899934952,0.68365806,Radiohead,british pop,0.607036691,122.428,-14.748,250.8273,1993
0.764003369,0.542395094,Phantom Planet,power pop,0.0,179.51,-4.373,169.84771,2008
0.47902341,0.322220749,Workhorse,dirty south rap,0.0,122.858,-6.581,349.6224,2007
0.50712631,0.357985698,Deep Puddle Dynamics,hip hop,0.458482812,177.876,-5.756,353.07057,1999
0.575986601,0.406367593,Zebra,heavy metal,0.313941331,138.831,-10.155,441.52118,1983
0.494301824,0.239041139,A Tundra,beat,0.266955186,177.958,-9.698,271.3073,2010
0.70366489,0.448223589,Juana Molina,folktronica,0.652436655,123.278,-12.055,183.64036,2006
0.772958317,0.464518005,Winds Of Plague,death metal,0.627202596,140.238,-3.263,246.04689,2009
0.669500125,0.544446277,Britt Nicole,ccm,0.521659258,132.021,-3.092,203.78077,2007
0.737037558,0.539245418,Dead Kennedys,rock,0.798895653,223.62,-4.058,182.04689,1979
0.620541382,0.396111527,Modern Lovers,art rock,0.800078986,142.857,-12.502,260.62322,1976
0.610330728,0.407821565,Los AutA(c)nticos Decadentes,cumbia,0.48456253,133.821,-5.634,205.37424,2004
0.549282908,0.347547581,Luiz Bonfa,samba,0.323112121,194.099,-15.263,141.40036,2005
0.58329863,0.354574371,Amil,hip hop,0.0,165.967,-8.183,248.5024,2000
0.60383917,0.395791274,Skeeter Davis,country rock,0.473346541,120.689,-12.945,125.77914,1995
0.873238653,0.519965479,Thrice,post-hardcore,0.838286675,126.947,-9.458,329.7171,2005
0.694566512,0.431648556,Fehlfarben,new wave,0.439202489,122.754,-8.978,291.13424,1983
0.773271848,0.429689629,Goatwhore,black metal,0.419674279,113.557,-8.644,205.63546,2000
0.818319359,0.667294596,Snow Patrol,indie rock,0.94599468,107.998,-5.519,284.1073,2009
0.605109702,0.398547535,Inspiral Carpets,indie rock,0.561428518,113.608,-4.422,283.32363,1990
0.75347562,0.529915122,Lonestar,country,0.304169503,92.025,-7.786,245.7073,1997
0.666522677,0.414079473,Circle Jerks,hardcore punk,0.779527168,156.605,-7.545,88.89424,1980
0.501544777,0.392733676,Sierra Maestra,charanga,0.0,117.766,-10.11,318.56281,1994
0.611381595,0.445321878,James Newton Howard,instrumental pop,0.433005077,189.037,-37.456,54.96118,1999
0.484409123,0.450129048,Death SS,heavy metal,0.266955186,102.126,-7.009,258.29832,2006
0.252652073,0.309794149,Phantomsmasher,post rock,0.428702263,88.05,-6.291,382.14485,2002
0.58568315,0.360445766,Mikey Dread,roots reggae,0.536115092,144.144,-7.325,309.83791,1981
0.909324834,0.677087547,30 Seconds To Mars,rock,0.507269252,122.924,-5.157,297.53424,2009
0.450645997,0.331534751,Grandpa Jones,bluegrass,0.378686389,65.93,-11.145,158.71955,1995
0.375195664,0.355707867,Cross Country,progressive house,0.0,185.623,-8.165,189.962,2009
0.832757431,0.546383748,Hatebreed,hardcore punk,0.553778846,136.021,-4.011,179.17342,2009
0.810506205,0.531157063,Converge,hardcore punk,0.74896057,156.924,-3.373,174.75873,2009
0.605880471,0.393660868,Shamen,tech house,0.688895461,125.749,-11.197,292.28363,1992
0.877119424,0.560912657,Jennifer Lopez,dance pop,0.804749694,104.796,-1.81,211.56526,2001
0.76702021,0.68198776,Eagles,country rock,0.567656587,92.186,-6.182,261.17179,2007
0.500506965,0.34341318,Leroy Van Dyke,country rock,0.0,163.942,-18.57,124.52526,1962
0.726298027,0.555414576,Bad Brains,hardcore punk,0.576315292,135.415,-8.435,118.04689,1996
0.018501542,0.352976472,Pierre Perret,chanson,0.0,135.487,-11.372,90.46159,1994
0.508676201,0.377888131,Pursuit Of Happiness,power pop,0.445454526,131.04,-9.623,245.10649,1988
0.460409667,0.442348449,Soilent Green,sludge metal,0.447784051,100.917,-5.958,180.32281,2001
0.743129776,0.493566843,Redman,hip hop,0.671040568,94.146,-7.184,185.83465,1992
0.540123026,0.376200929,Liquid Stranger,dub,0.38293509,93.328,-11.582,551.54893,2007
0.328179991,0.201037195,Boney James And Rick Braun,dubstep,0.0,96.136,-5.58,243.48689,2000
0.621414328,0.443930193,Teena Marie,disco,0.266955186,99.978,-12.23,345.67791,1984
0.786427083,0.512226738,BT,electronica,0.43483809,136.003,-11.59,506.27873,2000
0.60383917,0.395791274,Skeeter Davis,country rock,0.542898743,98.663,-10.487,153.49506,1988
0.651952139,0.449693998,The Bug Featuring Ricky Ranking,illbient,0.553166754,143.812,-9.376,309.28934,2008
0.537532968,0.369870107,All Girl Summer Fun Band,pop rock,0.447135796,76.455,-14.927,138.97098,2008
0.915823253,0.665576619,Madonna,dance pop,0.460541281,130.003,-7.288,320.1824,2006
0.80113645,0.605507136,Silverstein,post-hardcore,0.360370583,132.962,-3.573,256.46975,2006
0.330647052,0.273269209,Louisa Mark,lovers rock,0.46627089,128.304,-14.29,156.52526,2003
0.534392294,0.345174319,Gonzalo Rubalcaba,latin jazz,0.445454526,187.406,-12.205,424.51546,2008
0.413934002,0.317491739,Cookie Crew,hip house,0.0,85.962,-10.713,282.33098,1989
0.825192029,0.529165902,Evergreen Terrace,melodic hardcore,0.709237886,166.03,-5.983,143.882,2002
0.562614768,0.358435364,LeA3n Gieco,folk rock,0.266955186,120.023,-10.423,266.762,2002
0.486573734,0.317516298,Moving Ninja,dubstep,0.266955186,90.167,-8.717,287.00689,2005
0.664559979,0.397569595,2raumwohnung,tech house,0.667506139,111.016,-9.322,335.17669,2001
0.73118423,0.549204384,Sex Pistols,punk,0.798113657,144.573,-6.758,194.58567,1977
0.889613555,0.593808365,Twista,gangster rap,0.460541281,120.389,-6.828,368.03873,1997
0.793708084,0.58985618,KT Tunstall,folk-pop,0.607908633,137.806,-7.272,295.07873,2005
0.845768866,0.837714709,Kings Of Leon,southern rock,0.724788814,85.855,-10.831,212.97587,2004
0.642452951,0.466153998,Dave Weckl,hard house,0.400039657,93.502,-11.638,311.01342,1994
0.422971308,0.317248425,Grant Geissman,smooth jazz,0.0,192.301,-11.143,307.40853,1993
0.839275393,0.550762085,Foo Fighters,grunge,0.804318946,173.983,-4.203,274.65098,1999
0.428516151,0.269288257,Rance Allen Group,jazz funk,0.0,100.332,-11.202,201.27302,2006
0.584037865,0.356406618,Grayson Capps,blues-rock,0.49770581,101.076,-7.109,124.18567,2006
0.551682526,0.352338668,CafA(c) Quijano,pop rock,0.405115722,102.677,-9.37,262.37342,1998
0.73118423,0.549204384,Sex Pistols,punk,0.704852713,129.722,-6.458,129.93261,1977
0.498946148,0.339020747,James Carter,soul jazz,0.47212112,140.666,-18.826,366.0273,2008
0.686811617,0.443875676,Atari Teenage Riot,breakcore,0.215080319,100.341,-5.547,249.46893,1999
0.674088298,0.430321318,Scott Weiland,post-grunge,0.49271364,112.68,-5.328,321.01832,1998
0.732393707,0.496224349,Kris Kristofferson,western swing,0.215080319,138.094,-17.312,183.06567,1995
0.751040126,0.4181931,Primordial,folk metal,0.215080319,118.196,-10.141,508.3424,1998
0.842972108,0.793412623,Jason Mraz,alternative rock,0.447915443,104.296,-10.26,336.43057,2007
0.672199944,0.466784212,Jimmy Cliff,reggae,0.265861049,122.773,-7.449,301.71383,1973
